Year,State,Citizen Category,Ethnic Group,Value in Thousands
2009,TERENGGANU,Total of employed,n.a,390.3
2009,TERENGGANU,Malaysian citizens,Total Malaysian citizens,372.6
2009,TERENGGANU,Malaysian citizens,Bumiputera,359.8
2009,TERENGGANU,Malaysian citizens,Chinese,11.7
2009,TERENGGANU,Malaysian citizens,Indians,0.6
2009,TERENGGANU,Malaysian citizens,Others,0.4
2009,TERENGGANU,Non Malaysian citizens,n.a,17.8
2009,SABAH,Total of employed,n.a,1270.6
2009,SABAH,Malaysian citizens,Total Malaysian citizens,891.7
2009,SABAH,Malaysian citizens,Bumiputera,704.1
2009,SABAH,Malaysian citizens,Chinese,127
2009,SABAH,Malaysian citizens,Indians,26.9
2009,SABAH,Malaysian citizens,Others,33.6
2009,SABAH,Non Malaysian citizens,n.a,378.9
2009,SARAWAK,Total of employed,n.a,977.5
2009,SARAWAK,Malaysian citizens,Total Malaysian citizens,917.8
2009,SARAWAK,Malaysian citizens,Bumiputera,663.7
2009,SARAWAK,Malaysian citizens,Chinese,250.3
2009,SARAWAK,Malaysian citizens,Indians,2.2
2009,SARAWAK,Malaysian citizens,Others,1.7
2009,SARAWAK,Non Malaysian citizens,n.a,59.6
2009,W.P.KUALA LUMPUR,Total of employed,n.a,678.1
2009,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,616.6
2009,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,275.2
2009,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,269.5
2009,W.P.KUALA LUMPUR,Malaysian citizens,Indians,66.2
2009,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.7
2009,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,61.5
2009,W.P.LABUAN,Total of employed,n.a,35.5
2009,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,27
2009,W.P.LABUAN,Malaysian citizens,Bumiputera,21.4
2009,W.P.LABUAN,Malaysian citizens,Chinese,4.6
2009,W.P.LABUAN,Malaysian citizens,Indians,0.4
2009,W.P.LABUAN,Malaysian citizens,Others,0.5
2009,W.P.LABUAN,Non Malaysian citizens,n.a,8.5
2008,MALAYSIA,Total of employed,n.a,10659.6
2008,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9614.9
2008,MALAYSIA,Malaysian citizens,Bumiputera,6102.7
2008,MALAYSIA,Malaysian citizens,Chinese,2652.2
2008,MALAYSIA,Malaysian citizens,Indians,760.7
2008,MALAYSIA,Malaysian citizens,Others,99.3
2008,MALAYSIA,Non Malaysian citizens,n.a,1044.7
2008,JOHOR,Total of employed,n.a,1283.8
2008,JOHOR,Malaysian citizens,Total Malaysian citizens,1154.4
2008,JOHOR,Malaysian citizens,Bumiputera,637
2008,JOHOR,Malaysian citizens,Chinese,424.4
2008,JOHOR,Malaysian citizens,Indians,85.6
2008,JOHOR,Malaysian citizens,Others,7.5
2008,JOHOR,Non Malaysian citizens,n.a,129.4
2008,KEDAH,Total of employed,n.a,676
2008,KEDAH,Malaysian citizens,Total Malaysian citizens,653.4
2008,KEDAH,Malaysian citizens,Bumiputera,489
2008,KEDAH,Malaysian citizens,Chinese,105.8
2008,KEDAH,Malaysian citizens,Indians,46.6
2008,KEDAH,Malaysian citizens,Others,12
2008,KEDAH,Non Malaysian citizens,n.a,22.6
2008,KELANTAN,Total of employed,n.a,486.4
2008,KELANTAN,Malaysian citizens,Total Malaysian citizens,469.4
2008,KELANTAN,Malaysian citizens,Bumiputera,438.3
2008,KELANTAN,Malaysian citizens,Chinese,23.4
2008,KELANTAN,Malaysian citizens,Indians,1.4
2008,KELANTAN,Malaysian citizens,Others,6.3
2008,KELANTAN,Non Malaysian citizens,n.a,17
2008,MELAKA,Total of employed,n.a,286.8
2008,MELAKA,Malaysian citizens,Total Malaysian citizens,266.9
2008,MELAKA,Malaysian citizens,Bumiputera,167.7
2008,MELAKA,Malaysian citizens,Chinese,81
2008,MELAKA,Malaysian citizens,Indians,16.8
2008,MELAKA,Malaysian citizens,Others,1.4
2008,MELAKA,Non Malaysian citizens,n.a,19.9
2008,N.SEMBILAN,Total of employed,n.a,387.1
2008,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,360.2
2008,N.SEMBILAN,Malaysian citizens,Bumiputera,207.8
2008,N.SEMBILAN,Malaysian citizens,Chinese,92.6
2008,N.SEMBILAN,Malaysian citizens,Indians,58.5
2008,N.SEMBILAN,Malaysian citizens,Others,1.3
2008,N.SEMBILAN,Non Malaysian citizens,n.a,26.9
2008,PAHANG,Total of employed,n.a,589.8
2008,PAHANG,Malaysian citizens,Total Malaysian citizens,531.1
2008,PAHANG,Malaysian citizens,Bumiputera,395.3
2008,PAHANG,Malaysian citizens,Chinese,102.2
2008,PAHANG,Malaysian citizens,Indians,29.2
2008,PAHANG,Malaysian citizens,Others,4.3
2008,PAHANG,Non Malaysian citizens,n.a,58.8
2008,P.PINANG,Total of employed,n.a,674.9
2008,P.PINANG,Malaysian citizens,Total Malaysian citizens,619.7
2008,P.PINANG,Malaysian citizens,Bumiputera,265.3
2008,P.PINANG,Malaysian citizens,Chinese,294.2
2008,P.PINANG,Malaysian citizens,Indians,59.1
2008,P.PINANG,Malaysian citizens,Others,1.1
2008,P.PINANG,Non Malaysian citizens,n.a,55.2
2008,PERAK,Total of employed,n.a,858.9
2008,PERAK,Malaysian citizens,Total Malaysian citizens,817.8
2008,PERAK,Malaysian citizens,Bumiputera,445.4
2008,PERAK,Malaysian citizens,Chinese,261.4
2008,PERAK,Malaysian citizens,Indians,108.1
2008,PERAK,Malaysian citizens,Others,3
2008,PERAK,Non Malaysian citizens,n.a,41.1
2008,PERLIS,Total of employed,n.a,81.5
2008,PERLIS,Malaysian citizens,Total Malaysian citizens,79.5
2008,PERLIS,Malaysian citizens,Bumiputera,66.8
2008,PERLIS,Malaysian citizens,Chinese,9.3
2008,PERLIS,Malaysian citizens,Indians,1
2008,PERLIS,Malaysian citizens,Others,2.5
2008,PERLIS,Non Malaysian citizens,n.a,2
2008,SELANGOR,Total of employed,n.a,2092
2008,SELANGOR,Malaysian citizens,Total Malaysian citizens,1939.9
2008,SELANGOR,Malaysian citizens,Bumiputera,1057.6
2008,SELANGOR,Malaysian citizens,Chinese,595
2008,SELANGOR,Malaysian citizens,Indians,266.9
2008,SELANGOR,Malaysian citizens,Others,20.4
2008,SELANGOR,Non Malaysian citizens,n.a,152.1
2008,TERENGGANU,Total of employed,n.a,375.5
2008,TERENGGANU,Malaysian citizens,Total Malaysian citizens,358.5
2008,TERENGGANU,Malaysian citizens,Bumiputera,345.4
2008,TERENGGANU,Malaysian citizens,Chinese,11.6
2008,TERENGGANU,Malaysian citizens,Indians,0.6
2008,TERENGGANU,Malaysian citizens,Others,0.8
2008,TERENGGANU,Non Malaysian citizens,n.a,17.1
2008,SABAH,Total of employed,n.a,1230.5
2008,SABAH,Malaysian citizens,Total Malaysian citizens,857
2008,SABAH,Malaysian citizens,Bumiputera,683.6
2008,SABAH,Malaysian citizens,Chinese,125.2
2008,SABAH,Malaysian citizens,Indians,15.9
2008,SABAH,Malaysian citizens,Others,32.2
2008,SABAH,Non Malaysian citizens,n.a,373.5
2008,SARAWAK,Total of employed,n.a,921.7
2008,SARAWAK,Malaysian citizens,Total Malaysian citizens,862.2
2008,SARAWAK,Malaysian citizens,Bumiputera,620.8
2008,SARAWAK,Malaysian citizens,Chinese,238
2008,SARAWAK,Malaysian citizens,Indians,1.2
2008,SARAWAK,Malaysian citizens,Others,2.2
2008,SARAWAK,Non Malaysian citizens,n.a,59.4
2008,W.P.KUALA LUMPUR,Total of employed,n.a,682.2
2008,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,619.9
2008,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,262.7
2008,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,283.6
2008,W.P.KUALA LUMPUR,Malaysian citizens,Indians,69.5
2008,W.P.KUALA LUMPUR,Malaysian citizens,Others,4
2008,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,62.3
2008,W.P.LABUAN,Total of employed,n.a,32.5
2008,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,25
2008,W.P.LABUAN,Malaysian citizens,Bumiputera,19.9
2008,W.P.LABUAN,Malaysian citizens,Chinese,4.5
2008,W.P.LABUAN,Malaysian citizens,Indians,0.2
2008,W.P.LABUAN,Malaysian citizens,Others,0.5
2008,W.P.LABUAN,Non Malaysian citizens,n.a,7.5
2007,MALAYSIA,Total of employed,n.a,10538.1
2007,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9492
2007,MALAYSIA,Malaysian citizens,Bumiputera,5993
2007,MALAYSIA,Malaysian citizens,Chinese,2646.4
2007,MALAYSIA,Malaysian citizens,Indians,749.7
2007,MALAYSIA,Malaysian citizens,Others,102.9
2007,MALAYSIA,Non Malaysian citizens,n.a,1046.1
2007,JOHOR,Total of employed,n.a,1286.7
2007,JOHOR,Malaysian citizens,Total Malaysian citizens,1157.8
2007,JOHOR,Malaysian citizens,Bumiputera,645.8
2007,JOHOR,Malaysian citizens,Chinese,422.5
2007,JOHOR,Malaysian citizens,Indians,82.2
2007,JOHOR,Malaysian citizens,Others,7.3
2007,JOHOR,Non Malaysian citizens,n.a,128.9
2007,KEDAH,Total of employed,n.a,670.4
2007,KEDAH,Malaysian citizens,Total Malaysian citizens,647
2007,KEDAH,Malaysian citizens,Bumiputera,481.1
2007,KEDAH,Malaysian citizens,Chinese,103.2
2007,KEDAH,Malaysian citizens,Indians,49.8
2007,KEDAH,Malaysian citizens,Others,12.9
2007,KEDAH,Non Malaysian citizens,n.a,23.3
2007,KELANTAN,Total of employed,n.a,473.1
2007,KELANTAN,Malaysian citizens,Total Malaysian citizens,456.2
2007,KELANTAN,Malaysian citizens,Bumiputera,425.2
2007,KELANTAN,Malaysian citizens,Chinese,23.5
2007,KELANTAN,Malaysian citizens,Indians,1.6
2007,KELANTAN,Malaysian citizens,Others,5.9
2007,KELANTAN,Non Malaysian citizens,n.a,16.9
2007,MELAKA,Total of employed,n.a,284.3
2007,MELAKA,Malaysian citizens,Total Malaysian citizens,265
2007,MELAKA,Malaysian citizens,Bumiputera,165.9
2007,MELAKA,Malaysian citizens,Chinese,80.7
2007,MELAKA,Malaysian citizens,Indians,16.8
2007,MELAKA,Malaysian citizens,Others,1.7
2007,MELAKA,Non Malaysian citizens,n.a,19.2
2007,N.SEMBILAN,Total of employed,n.a,381.6
2007,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,354.3
2007,N.SEMBILAN,Malaysian citizens,Bumiputera,201.2
2007,N.SEMBILAN,Malaysian citizens,Chinese,92.1
2007,N.SEMBILAN,Malaysian citizens,Indians,59.9
2007,N.SEMBILAN,Malaysian citizens,Others,1.1
2007,N.SEMBILAN,Non Malaysian citizens,n.a,27.3
2007,PAHANG,Total of employed,n.a,561.9
2007,PAHANG,Malaysian citizens,Total Malaysian citizens,504.2
2007,PAHANG,Malaysian citizens,Bumiputera,375.2
2007,PAHANG,Malaysian citizens,Chinese,96.1
2007,PAHANG,Malaysian citizens,Indians,29.4
2007,PAHANG,Malaysian citizens,Others,3.4
2007,PAHANG,Non Malaysian citizens,n.a,57.7
2007,P.PINANG,Total of employed,n.a,653.5
2007,P.PINANG,Malaysian citizens,Total Malaysian citizens,600
2007,P.PINANG,Malaysian citizens,Bumiputera,254.8
2007,P.PINANG,Malaysian citizens,Chinese,284.3
2007,P.PINANG,Malaysian citizens,Indians,58.5
2007,P.PINANG,Malaysian citizens,Others,2.5
2007,P.PINANG,Non Malaysian citizens,n.a,53.5
2007,PERAK,Total of employed,n.a,852.2
2007,PERAK,Malaysian citizens,Total Malaysian citizens,813.3
2007,PERAK,Malaysian citizens,Bumiputera,439.8
2007,PERAK,Malaysian citizens,Chinese,263.1
2007,PERAK,Malaysian citizens,Indians,107.6
2007,PERAK,Malaysian citizens,Others,2.7
2007,PERAK,Non Malaysian citizens,n.a,38.9
2007,PERLIS,Total of employed,n.a,80
2007,PERLIS,Malaysian citizens,Total Malaysian citizens,78.3
2007,PERLIS,Malaysian citizens,Bumiputera,65.6
2007,PERLIS,Malaysian citizens,Chinese,8.9
2007,PERLIS,Malaysian citizens,Indians,1.1
2007,PERLIS,Malaysian citizens,Others,2.6
2007,PERLIS,Non Malaysian citizens,n.a,1.7
2007,SELANGOR,Total of employed,n.a,2064.2
2007,SELANGOR,Malaysian citizens,Total Malaysian citizens,1902.2
2007,SELANGOR,Malaysian citizens,Bumiputera,1015.9
2007,SELANGOR,Malaysian citizens,Chinese,608.6
2007,SELANGOR,Malaysian citizens,Indians,259
2007,SELANGOR,Malaysian citizens,Others,18.6
2007,SELANGOR,Non Malaysian citizens,n.a,162
2007,TERENGGANU,Total of employed,n.a,363
2007,TERENGGANU,Malaysian citizens,Total Malaysian citizens,346.5
2007,TERENGGANU,Malaysian citizens,Bumiputera,333.5
2007,TERENGGANU,Malaysian citizens,Chinese,11.5
2007,TERENGGANU,Malaysian citizens,Indians,0.7
2007,TERENGGANU,Malaysian citizens,Others,0.8
2007,TERENGGANU,Non Malaysian citizens,n.a,16.5
2007,SABAH,Total of employed,n.a,1198.6
2007,SABAH,Malaysian citizens,Total Malaysian citizens,831.4
2007,SABAH,Malaysian citizens,Bumiputera,655.3
2007,SABAH,Malaysian citizens,Chinese,122.9
2007,SABAH,Malaysian citizens,Indians,18.4
2007,SABAH,Malaysian citizens,Others,34.8
2007,SABAH,Non Malaysian citizens,n.a,367.1
2007,SARAWAK,Total of employed,n.a,954.1
2007,SARAWAK,Malaysian citizens,Total Malaysian citizens,895.2
2007,SARAWAK,Malaysian citizens,Bumiputera,646
2007,SARAWAK,Malaysian citizens,Chinese,245.6
2007,SARAWAK,Malaysian citizens,Indians,2
2007,SARAWAK,Malaysian citizens,Others,1.7
2007,SARAWAK,Non Malaysian citizens,n.a,58.9
2007,W.P.KUALA LUMPUR,Total of employed,n.a,682.1
2007,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,616.6
2007,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,269.1
2007,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,278.6
2007,W.P.KUALA LUMPUR,Malaysian citizens,Indians,62.5
2007,W.P.KUALA LUMPUR,Malaysian citizens,Others,6.5
2007,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,65.5
2007,W.P.LABUAN,Total of employed,n.a,32.6
2007,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,24
2007,W.P.LABUAN,Malaysian citizens,Bumiputera,18.7
2007,W.P.LABUAN,Malaysian citizens,Chinese,4.7
2007,W.P.LABUAN,Malaysian citizens,Indians,0.2
2007,W.P.LABUAN,Malaysian citizens,Others,0.3
2007,W.P.LABUAN,Non Malaysian citizens,n.a,8.6
2006,MALAYSIA,Total of employed,n.a,10275.4
2006,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9255.6
2006,MALAYSIA,Malaysian citizens,Bumiputera,5808.1
2006,MALAYSIA,Malaysian citizens,Chinese,2597.1
2006,MALAYSIA,Malaysian citizens,Indians,759.1
2006,MALAYSIA,Malaysian citizens,Others,91.3
2006,MALAYSIA,Non Malaysian citizens,n.a,1019.8
2006,JOHOR,Total of employed,n.a,1258.1
2006,JOHOR,Malaysian citizens,Total Malaysian citizens,1126.5
2006,JOHOR,Malaysian citizens,Bumiputera,623.9
2006,JOHOR,Malaysian citizens,Chinese,415.3
2006,JOHOR,Malaysian citizens,Indians,82.5
2006,JOHOR,Malaysian citizens,Others,4.8
2006,JOHOR,Non Malaysian citizens,n.a,131.7
2006,KEDAH,Total of employed,n.a,656.8
2006,KEDAH,Malaysian citizens,Total Malaysian citizens,634
2006,KEDAH,Malaysian citizens,Bumiputera,469.6
2006,KEDAH,Malaysian citizens,Chinese,102.8
2006,KEDAH,Malaysian citizens,Indians,49.3
2006,KEDAH,Malaysian citizens,Others,12.3
2006,KEDAH,Non Malaysian citizens,n.a,22.8
2006,KELANTAN,Total of employed,n.a,458.4
2006,KELANTAN,Malaysian citizens,Total Malaysian citizens,443.3
2006,KELANTAN,Malaysian citizens,Bumiputera,412.6
2006,KELANTAN,Malaysian citizens,Chinese,23
2006,KELANTAN,Malaysian citizens,Indians,1.7
2006,KELANTAN,Malaysian citizens,Others,6
2006,KELANTAN,Non Malaysian citizens,n.a,15
2006,MELAKA,Total of employed,n.a,273.1
2006,MELAKA,Malaysian citizens,Total Malaysian citizens,253.4
2006,MELAKA,Malaysian citizens,Bumiputera,162.5
2006,MELAKA,Malaysian citizens,Chinese,74.5
2006,MELAKA,Malaysian citizens,Indians,15.2
2006,MELAKA,Malaysian citizens,Others,1.1
2006,MELAKA,Non Malaysian citizens,n.a,19.8
2006,N.SEMBILAN,Total of employed,n.a,378.7
2006,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,351.8
2006,N.SEMBILAN,Malaysian citizens,Bumiputera,198.4
2006,N.SEMBILAN,Malaysian citizens,Chinese,94.2
2006,N.SEMBILAN,Malaysian citizens,Indians,58
2006,N.SEMBILAN,Malaysian citizens,Others,1.3
2006,N.SEMBILAN,Non Malaysian citizens,n.a,26.9
2006,PAHANG,Total of employed,n.a,557.4
2006,PAHANG,Malaysian citizens,Total Malaysian citizens,501.3
2006,PAHANG,Malaysian citizens,Bumiputera,371.4
2006,PAHANG,Malaysian citizens,Chinese,98.4
2006,PAHANG,Malaysian citizens,Indians,28.8
2006,PAHANG,Malaysian citizens,Others,2.7
2006,PAHANG,Non Malaysian citizens,n.a,56.1
2006,P.PINANG,Total of employed,n.a,647.7
2006,P.PINANG,Malaysian citizens,Total Malaysian citizens,594.2
2006,P.PINANG,Malaysian citizens,Bumiputera,249.6
2006,P.PINANG,Malaysian citizens,Chinese,281.6
2006,P.PINANG,Malaysian citizens,Indians,61.2
2006,P.PINANG,Malaysian citizens,Others,1.8
2006,P.PINANG,Non Malaysian citizens,n.a,53.5
2006,PERAK,Total of employed,n.a,815.9
2006,PERAK,Malaysian citizens,Total Malaysian citizens,779.8
2006,PERAK,Malaysian citizens,Bumiputera,411.7
2006,PERAK,Malaysian citizens,Chinese,258.5
2006,PERAK,Malaysian citizens,Indians,107.5
2006,PERAK,Malaysian citizens,Others,2.2
2006,PERAK,Non Malaysian citizens,n.a,36
2006,PERLIS,Total of employed,n.a,74.5
2006,PERLIS,Malaysian citizens,Total Malaysian citizens,72.8
2006,PERLIS,Malaysian citizens,Bumiputera,61
2006,PERLIS,Malaysian citizens,Chinese,8.9
2006,PERLIS,Malaysian citizens,Indians,0.9
2006,PERLIS,Malaysian citizens,Others,2
2006,PERLIS,Non Malaysian citizens,n.a,1.7
2006,SELANGOR,Total of employed,n.a,2017.7
2006,SELANGOR,Malaysian citizens,Total Malaysian citizens,1859.5
2006,SELANGOR,Malaysian citizens,Bumiputera,993.8
2006,SELANGOR,Malaysian citizens,Chinese,584.9
2006,SELANGOR,Malaysian citizens,Indians,264.8
2006,SELANGOR,Malaysian citizens,Others,16
2006,SELANGOR,Non Malaysian citizens,n.a,158.1
2006,TERENGGANU,Total of employed,n.a,351.5
2006,TERENGGANU,Malaysian citizens,Total Malaysian citizens,334.7
2006,TERENGGANU,Malaysian citizens,Bumiputera,321.1
2006,TERENGGANU,Malaysian citizens,Chinese,12.1
2006,TERENGGANU,Malaysian citizens,Indians,0.9
2006,TERENGGANU,Malaysian citizens,Others,0.6
2006,TERENGGANU,Non Malaysian citizens,n.a,16.8
2006,SABAH,Total of employed,n.a,1160.2
2006,SABAH,Malaysian citizens,Total Malaysian citizens,808.7
2006,SABAH,Malaysian citizens,Bumiputera,637.6
2006,SABAH,Malaysian citizens,Chinese,120.6
2006,SABAH,Malaysian citizens,Indians,20.3
2006,SABAH,Malaysian citizens,Others,30.2
2006,SABAH,Non Malaysian citizens,n.a,351.4
2006,SARAWAK,Total of employed,n.a,918.3
2006,SARAWAK,Malaysian citizens,Total Malaysian citizens,860
2006,SARAWAK,Malaysian citizens,Bumiputera,614.2
2006,SARAWAK,Malaysian citizens,Chinese,242
2006,SARAWAK,Malaysian citizens,Indians,0.4
2006,SARAWAK,Malaysian citizens,Others,3.4
2006,SARAWAK,Non Malaysian citizens,n.a,58.3
2006,W.P.KUALA LUMPUR,Total of employed,n.a,676.6
2006,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,612.2
2006,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,262.1
2006,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,276.4
2006,W.P.KUALA LUMPUR,Malaysian citizens,Indians,67.2
2006,W.P.KUALA LUMPUR,Malaysian citizens,Others,6.5
2006,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,64.4
2006,W.P.LABUAN,Total of employed,n.a,30.5
2006,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,23.3
2006,W.P.LABUAN,Malaysian citizens,Bumiputera,18.7
2006,W.P.LABUAN,Malaysian citizens,Chinese,4
2006,W.P.LABUAN,Malaysian citizens,Indians,0.3
2006,W.P.LABUAN,Malaysian citizens,Others,0.4
2006,W.P.LABUAN,Non Malaysian citizens,n.a,7.2
2005,MALAYSIA,Total of employed,n.a,10045.4
2005,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9030
2005,MALAYSIA,Malaysian citizens,Bumiputera,5651.3
2005,MALAYSIA,Malaysian citizens,Chinese,2546.7
2005,MALAYSIA,Malaysian citizens,Indians,739.6
2005,MALAYSIA,Malaysian citizens,Others,92.5
2005,MALAYSIA,Non Malaysian citizens,n.a,1015.3
2005,JOHOR,Total of employed,n.a,1237.1
2005,JOHOR,Malaysian citizens,Total Malaysian citizens,1105.4
2005,JOHOR,Malaysian citizens,Bumiputera,610.5
2005,JOHOR,Malaysian citizens,Chinese,406.4
2005,JOHOR,Malaysian citizens,Indians,81.8
2005,JOHOR,Malaysian citizens,Others,6.7
2005,JOHOR,Non Malaysian citizens,n.a,131.7
2005,KEDAH,Total of employed,n.a,652.8
2005,KEDAH,Malaysian citizens,Total Malaysian citizens,629.4
2005,KEDAH,Malaysian citizens,Bumiputera,465.6
2005,KEDAH,Malaysian citizens,Chinese,104.5
2005,KEDAH,Malaysian citizens,Indians,47.9
2005,KEDAH,Malaysian citizens,Others,11.4
2005,KEDAH,Non Malaysian citizens,n.a,23.4
2005,KELANTAN,Total of employed,n.a,438.8
2005,KELANTAN,Malaysian citizens,Total Malaysian citizens,422.3
2005,KELANTAN,Malaysian citizens,Bumiputera,393.4
2005,KELANTAN,Malaysian citizens,Chinese,22.8
2005,KELANTAN,Malaysian citizens,Indians,0.3
2005,KELANTAN,Malaysian citizens,Others,5.7
2005,KELANTAN,Non Malaysian citizens,n.a,16.6
2005,MELAKA,Total of employed,n.a,271.1
2005,MELAKA,Malaysian citizens,Total Malaysian citizens,250.4
2005,MELAKA,Malaysian citizens,Bumiputera,157.1
2005,MELAKA,Malaysian citizens,Chinese,76.3
2005,MELAKA,Malaysian citizens,Indians,15.7
2005,MELAKA,Malaysian citizens,Others,1.3
2005,MELAKA,Non Malaysian citizens,n.a,20.6
2005,N.SEMBILAN,Total of employed,n.a,372.8
2005,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,345.1
2005,N.SEMBILAN,Malaysian citizens,Bumiputera,196.6
2005,N.SEMBILAN,Malaysian citizens,Chinese,90.3
2005,N.SEMBILAN,Malaysian citizens,Indians,57.2
2005,N.SEMBILAN,Malaysian citizens,Others,1
2005,N.SEMBILAN,Non Malaysian citizens,n.a,27.7
2005,PAHANG,Total of employed,n.a,524.7
2005,PAHANG,Malaysian citizens,Total Malaysian citizens,470.5
2005,PAHANG,Malaysian citizens,Bumiputera,348.3
2005,PAHANG,Malaysian citizens,Chinese,93.4
2005,PAHANG,Malaysian citizens,Indians,26.2
2005,PAHANG,Malaysian citizens,Others,2.6
2005,PAHANG,Non Malaysian citizens,n.a,54.2
2005,P.PINANG,Total of employed,n.a,621.5
2005,P.PINANG,Malaysian citizens,Total Malaysian citizens,570.6
2005,P.PINANG,Malaysian citizens,Bumiputera,238.2
2005,P.PINANG,Malaysian citizens,Chinese,270.2
2005,P.PINANG,Malaysian citizens,Indians,60.5
2005,P.PINANG,Malaysian citizens,Others,1.8
2005,P.PINANG,Non Malaysian citizens,n.a,50.9
2005,PERAK,Total of employed,n.a,801.2
2005,PERAK,Malaysian citizens,Total Malaysian citizens,764.5
2005,PERAK,Malaysian citizens,Bumiputera,403.7
2005,PERAK,Malaysian citizens,Chinese,250.7
2005,PERAK,Malaysian citizens,Indians,108.4
2005,PERAK,Malaysian citizens,Others,1.7
2005,PERAK,Non Malaysian citizens,n.a,36.7
2005,PERLIS,Total of employed,n.a,74
2005,PERLIS,Malaysian citizens,Total Malaysian citizens,72.1
